"1579","2019","Amsterdam","Tussen_Meer","52_3566905","4_7928191","000001579-2019-Amsterdam-Tussen_Meer-52_3566905-4_7928191.jpg"
"1845","2019","Amsterdam","Westerstraat","52_3783748","4_8835932","000001845-2019-Amsterdam-Westerstraat-52_3783748-4_8835932.jpg"
"1205","2019","Amsterdam","Ceintuurbaan","52_3527853","4_8913716","000001205-2019-Amsterdam-Ceintuurbaan-52_3527853-4_8913716.jpg"
"1176","2019","Amsterdam","Ceintuurbaan","52_3524734","4_8890201","000001176-2019-Amsterdam-Ceintuurbaan-52_3524734-4_8890201.jpg"
"424","2009","Amsterdam","Van_der_Pekstraat","52_3884424","4_9093811","000000424-2008-Amsterdam-Van_der_Pekstraat-52_3884424-4_9093811.jpg"
"1409","2019","Amsterdam","Javastraat",,,"000001409-2019-Amsterdam-Javastraat--.jpg"
"1669","2019","Amsterdam","Van_der_Pekstraat",,,"000001669-2019-Amsterdam-Van_der_Pekstraat--.jpg"
"144","2009","Amsterdam","Ceintuurbaan","52_3526902","4_8907557","000000144-2008-Amsterdam-Ceintuurbaan-52_3526902-4_8907557.jpg"
"911","2009","Amsterdam","Van_Woustraat","52_3537508","4_9021898","000000911-2009-Amsterdam-Van_Woustraat-52_3537508-4_9021898.jpg"
"1341","2019","Amsterdam","Javastraat",,,"000001341-2019-Amsterdam-Javastraat--.jpg"
"384","2009","Amsterdam","Tussen_Meer","52_3574582","4_796588","000000384-2008-Amsterdam-Tussen_Meer-52_3574582-4_796588.jpg"
"251","2009","Amsterdam","Eerste_van_Swindenstraat","52_3626841","4_9276608","000000251-2008-Amsterdam-Eerste_van_Swindenstraat-52_3626841-4_9276608.jpg"
"1085","2019","Amsterdam","Beethovenstraat","52_348041","4_8770252","000001085-2019-Amsterdam-Beethovenstraat-52_348041-4_8770252.jpg"
"909","2009","Amsterdam","Van_Woustraat","52_3536687","4_9022564","000000909-2009-Amsterdam-Van_Woustraat-52_3536687-4_9022564.jpg"
"875","2009","Amsterdam","Kinkerstraat","52_3677704","4_8741039","000000875-2009-Amsterdam-Kinkerstraat-52_3677704-4_8741039.jpg"
"153","2009","Amsterdam","Ceintuurbaan","52_3528661","4_8919441","000000153-2008-Amsterdam-Ceintuurbaan-52_3528661-4_8919441.jpg"
"2","2009","Amsterdam","Amstelveenseweg","52_3504455","4_8572465","000000002-2008-Amsterdam-Amstelveenseweg-52_3504455-4_8572465.jpg"
"665","2009","Amsterdam","Javastraat","52_3636621","4_9332568","000000665-2009-Amsterdam-Javastraat-52_3636621-4_9332568.jpg"
"1458","2019","Amsterdam","Kinkerstraat",,,"000001458-2019-Amsterdam-Kinkerstraat--.jpg"
"1237","2019","Amsterdam","Ceintuurbaan","52_3531062","4_8931964","000001237-2019-Amsterdam-Ceintuurbaan-52_3531062-4_8931964.jpg"
"1162","2019","Amsterdam","Ceintuurbaan","52_3523582","4_8875371","000001162-2019-Amsterdam-Ceintuurbaan-52_3523582-4_8875371.jpg"
"688","2009","Amsterdam","Javastraat","52_3637421","4_9361398","000000688-2009-Amsterdam-Javastraat-52_3637421-4_9361398.jpg"
"1719","2019","Amsterdam","Van_Woustraat",,,"000001719-2019-Amsterdam-Van_Woustraat--.jpg"
"163","2009","Amsterdam","Ceintuurbaan","52_3529786","4_8927443","000000163-2008-Amsterdam-Ceintuurbaan-52_3529786-4_8927443.jpg"
"1007","2019","Amsterdam","Amstelveenseweg","52_3573902","4_8552774","000001007-2018-Amsterdam-Amstelveenseweg-52_3573902-4_8552774.jpg"
"1003","2019","Amsterdam","Amstelveenseweg","52_3526536","4_856199","000001003-2018-Amsterdam-Amstelveenseweg-52_3526536-4_856199.jpg"
"185","2009","Amsterdam","Ceintuurbaan","52_3536699","4_8967427","000000185-2008-Amsterdam-Ceintuurbaan-52_3536699-4_8967427.jpg"
"1593","2019","Amsterdam","Tussen_Meer","52_3571676","4_7951598","000001593-2019-Amsterdam-Tussen_Meer-52_3571676-4_7951598.jpg"
"1771","2019","Amsterdam","Van_Woustraat",,,"000001771-2019-Amsterdam-Van_Woustraat--.jpg"
"464","2009","Amsterdam","Van_Woustraat","52_3517816","4_9032492","000000464-2008-Amsterdam-Van_Woustraat-52_3517816-4_9032492.jpg"
