,id,year,lon,lat,geometry,neighborhood,nbhd_geom
955,956,2009,4.9001645,52.3562128,POINT (4.9001645 52.3562128),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
956,957,2009,4.9001645,52.3562128,POINT (4.9001645 52.3562128),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
957,958,2009,4.9001645,52.3562128,POINT (4.9001645 52.3562128),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
958,959,2009,4.9001088,52.3562938,POINT (4.9001088 52.3562938),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
959,960,2009,4.9001088,52.3562938,POINT (4.9001088 52.3562938),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
960,961,2009,4.9001088,52.3562938,POINT (4.9001088 52.3562938),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
961,962,2009,4.9001088,52.3562938,POINT (4.9001088 52.3562938),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
962,963,2009,4.8999998,52.3563664,POINT (4.8999998 52.3563664),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
963,964,2009,4.8999998,52.3563664,POINT (4.8999998 52.3563664),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
964,965,2009,4.8999998,52.3563664,POINT (4.8999998 52.3563664),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
965,966,2009,4.900032,52.3564227,POINT (4.900032 52.3564227),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
966,967,2009,4.900032,52.3564227,POINT (4.900032 52.3564227),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
967,968,2009,4.8999514,52.356528,POINT (4.8999514 52.356528),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
968,969,2009,4.8999032,52.356593,POINT (4.8999032 52.356593),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
969,970,2009,4.8999032,52.356593,POINT (4.8999032 52.356593),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
970,971,2009,4.8998557,52.3566522,POINT (4.8998557 52.3566522),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
971,972,2009,4.8998557,52.3566522,POINT (4.8998557 52.3566522),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
972,973,2009,4.8997816,52.3567676,POINT (4.8997816 52.3567676),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
973,974,2009,4.8997512,52.356866,POINT (4.8997512 52.356866),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
974,975,2009,4.8997512,52.356866,POINT (4.8997512 52.356866),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
975,976,2009,4.8997138,52.3569611,POINT (4.8997138 52.3569611),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
976,977,2009,4.8997138,52.3569611,POINT (4.8997138 52.3569611),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
977,978,2009,4.8997138,52.3569611,POINT (4.8997138 52.3569611),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
978,979,2009,4.8997138,52.3569611,POINT (4.8997138 52.3569611),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
979,980,2009,4.8995884,52.3570819,POINT (4.8995884 52.3570819),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
980,981,2009,4.8995507,52.3573211,POINT (4.8995507 52.3573211),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
981,982,2009,4.8995507,52.3573211,POINT (4.8995507 52.3573211),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
982,983,2009,4.8995049,52.3574365,POINT (4.8995049 52.3574365),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
983,984,2009,4.8995049,52.3574365,POINT (4.8995049 52.3574365),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
984,985,2009,4.8995049,52.3574365,POINT (4.8995049 52.3574365),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
985,986,2009,4.8994663,52.3575267,POINT (4.8994663 52.3575267),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
986,987,2009,4.8993849,52.3576991,POINT (4.8993849 52.3576991),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
987,988,2009,4.8993849,52.3576991,POINT (4.8993849 52.3576991),Hemonybuurt,"POLYGON ((4.905139421159384 52.356011149761564, 4.901225582012438 52.35481815775341, 4.901225582012438 52.35481815775341, 4.899724491785631 52.3566815243997, 4.899540351760656 52.357128130395964, 4.899157982396105 52.35805341449618, 4.90396397756351 52.35904695107367, 4.903990738923202 52.358887887663236, 4.904173404388878 52.358424956263775, 4.904101840979735 52.35839797068731, 4.905139421159384 52.356011149761564))"
